# normalized_time, B2_par, B2_perp, E2_par, E2_perp, two_stream_growth, oblique_growth, filamentation_growth
7.145654273752722219e+00, 1.165784613090010563e-10, 6.361632731701876700e-05, 3.069662826419880899e-05, 4.070668262713979095e-05, 1.021981646823049150e+00, 3.095121443132730299e+00, 6.321615010306231852e+00
7.319938524332057384e+00, 1.322319460353576454e-10, 6.570485616234899033e-05, 3.168953658129127518e-05, 4.119552713741941619e-05, 1.022523778179164955e+00, 3.181599009102650921e+00, 6.612420061883244493e+00
7.494222774911391660e+00, 1.419933118786558528e-10, 6.731898726600574515e-05, 3.183135355192401176e-05, 4.241082484536542693e-05, 1.023066197120100052e+00, 3.270492754713171024e+00, 6.916602640861851725e+00
7.668507025490726825e+00, 1.621848520686337203e-10, 6.778764445857480983e-05, 3.316488357698733593e-05, 4.264848077846616751e-05, 1.023608903798409742e+00, 3.361870187924190123e+00, 7.234778136274707450e+00
7.842791276070061102e+00, 1.727046029531326282e-10, 7.117259224625290990e-05, 3.326128719891468025e-05, 4.375473743192638348e-05, 1.024151898366730373e+00, 3.455800702865233109e+00, 7.567590246097525508e+00
8.017075526649396267e+00, 1.955375379125698702e-10, 6.966089787742336546e-05, 3.474628657515838818e-05, 4.445940838552019358e-05, 1.024695180977779341e+00, 3.552355632534953678e+00, 7.915712279508647420e+00
8.191359777228731431e+00, 2.100066706479151779e-10, 7.435585617021663453e-05, 3.469805567972674467e-05, 4.481959365834713014e-05, 1.025238751784354641e+00, 3.651608302973056386e+00, 8.279848519054779032e+00
8.365644027808064820e+00, 2.327688952789551875e-10, 7.267293689197671725e-05, 3.596882668404296921e-05, 4.621489499740245144e-05, 1.025782610939335537e+00, 3.753634088945784431e+00, 8.660735645478657929e+00
8.539928278387399985e+00, 2.533233869279218411e-10, 7.663492659382575443e-05, 3.631537544434562323e-05, 4.644782527650318670e-05, 1.026326758595682564e+00, 3.858510471187251323e+00, 9.059144228091200901e+00
8.714212528966735150e+00, 2.754188047882457623e-10, 7.605200573579432271e-05, 3.707812759657294209e-05, 4.769951751387581336e-05, 1.026871194906437301e+00, 3.966317095240100787e+00, 9.475880283703361329e+00
8.888496779546068538e+00, 3.032410727325154036e-10, 7.908984960963312267e-05, 3.791669296753018785e-05, 4.803121623837794694e-05, 1.027415920024722151e+00, 4.077135831940164934e+00, 9.911786907271453728e+00
9.062781030125403703e+00, 3.250844975225197904e-10, 7.965132461705341207e-05, 3.838695152553078690e-05, 4.934512172416890771e-05, 1.027960934103741453e+00, 4.191050839591065724e+00, 1.036774597755495009e+01
9.237065280704738868e+00, 3.576628173809436071e-10, 8.098870269213821900e-05, 3.987795018455142667e-05, 4.931906800695811066e-05, 1.028506237296780146e+00, 4.308148627875969972e+00, 1.084467994123746237e+01
9.411349531284074033e+00, 3.849738519929253733e-10, 8.393207387919233704e-05, 3.964461837182053406e-05, 5.036459261257860527e-05, 1.029051829757205105e+00, 4.428518123555041264e+00, 1.134355367912030843e+01
9.585633781863407421e+00, 4.172675583852457700e-10, 8.283075901249290353e-05, 4.181724580834042103e-05, 5.194338879128389014e-05, 1.029597711638463808e+00, 4.552250737998465802e+00, 1.186537645816413544e+01
9.759918032442742586e+00, 4.540232292288044349e-10, 8.715164761184378294e-05, 4.028381376482178373e-05, 5.138811367683228040e-05, 1.030143883094085666e+00, 4.679440436606358666e+00, 1.241120397332784897e+01
9.934202283022077751e+00, 4.848975359709487706e-10, 8.676444841644500574e-05, 4.352784661820763968e-05, 5.411640198401550700e-05, 1.030690344277681358e+00, 4.810183810168254581e+00, 1.298214048333553627e+01
1.010848653360141292e+01, 5.300215556404872876e-10, 8.883220522521624867e-05, 4.251996126357895304e-05, 5.287745589267128581e-05, 1.031237095342943277e+00, 4.944580148216379811e+00, 1.357934104469232750e+01
1.028277078418074630e+01, 5.625003648878784017e-10, 9.118792244576574726e-05, 4.486420717347728985e-05, 5.494107595308185153e-05, 1.031784136443645084e+00, 5.082731514428410868e+00, 1.420401384846882387e+01
1.045705503476008147e+01, 6.143091745024624080e-10, 9.159507532114861668e-05, 4.482006944913220336e-05, 5.552776359115718842e-05, 1.032331467733641928e+00, 5.224742824136987096e+00, 1.485742266458154504e+01
1.063133928533941663e+01, 6.513286292179727590e-10, 9.408659372756795797e-05, 4.563484131842974881e-05, 5.668073646603380005e-05, 1.032879089366871117e+00, 5.370721924004828729e+00, 1.554088939851442852e+01
1.080562353591875180e+01, 7.047427895263013825e-10, 9.566563126016237417e-05, 4.645635735940585121e-05, 5.737744950160964311e-05, 1.033427001497350783e+00, 5.520779673925986231e+00, 1.625579676565393683e+01
1.097990778649808519e+01, 7.538893046781749136e-10, 9.716199031775370545e-05, 4.756219681015462942e-05, 5.856547664871705684e-05, 1.033975204279181437e+00, 5.675030031215393400e+00, 1.700359108864806146e+01
1.115419203707742035e+01, 8.041433086747834913e-10, 9.856535785556400455e-05, 4.896558009490498955e-05, 5.876439259374226671e-05, 1.034523697866545300e+00, 5.833590137150681088e+00, 1.778578522344862023e+01
1.132847628765675552e+01, 8.664582588288801990e-10, 1.012781357248757844e-04, 4.881601236238676414e-05, 5.975874621289558534e-05, 1.035072482413705863e+00, 5.996580405931966062e+00, 1.860396161995652164e+01
1.150276053823608891e+01, 9.199123308727270579e-10, 1.021735131621185645e-04, 5.058840809951775891e-05, 6.204915909752230826e-05, 1.035621558075008997e+00, 6.164124616127169887e+00, 1.945977552346188233e+01
1.167704478881542407e+01, 9.858330693606199126e-10, 1.037591743277482077e-04, 5.038966078504911612e-05, 6.170241391217108488e-05, 1.036170925004882060e+00, 6.336350004672314462e+00, 2.035495832335580957e+01
1.185132903939475923e+01, 1.051817945511151544e-09, 1.070623984099551860e-04, 5.266987016524887056e-05, 6.315682591748146340e-05, 1.036720583357834791e+00, 6.513387363498191363e+00, 2.129132105588871937e+01
1.202561328997409440e+01, 1.116042063138938956e-09, 1.074717171739258248e-04, 5.295770422680685501e-05, 6.418339295368602091e-05, 1.037270533288458196e+00, 6.695371138856762272e+00, 2.227075806806142566e+01
1.219989754055342779e+01, 1.199158780369476110e-09, 1.101375163075188259e-04, 5.454737815362744853e-05, 6.560339155691509428e-05, 1.037820774951426106e+00, 6.882439533422743949e+00, 2.329525085006144991e+01
1.237418179113276295e+01, 1.255849231778159602e-09, 1.127229727356496340e-04, 5.474167358645846444e-05, 6.603404417161109639e-05, 1.038371308501493839e+00, 7.074734611247910365e+00, 2.436687204399799356e+01
1.254846604171209812e+01, 1.365465843701033244e-09, 1.141604280230507773e-04, 5.730983928548257991e-05, 6.867310742800739217e-05, 1.038922134093498650e+00, 7.272402405647805601e+00, 2.548778963704548417e+01
1.272275029229143328e+01, 1.409444853174168020e-09, 1.165427053703028672e-04, 5.699512017791926436e-05, 6.801505784908997126e-05, 1.039473251882360838e+00, 7.475593030102809955e+00, 2.666027134747884020e+01
1.289703454287076667e+01, 1.544170231927925410e-09, 1.203724010139225136e-04, 5.888366402897875375e-05, 7.116153863987186002e-05, 1.040024662023081747e+00, 7.684460792257778117e+00, 2.788668921247393229e+01
1.307131879345010184e+01, 1.585026518725357340e-09, 1.201894499613982166e-04, 6.001508282221371452e-05, 7.186679869194310076e-05, 1.040576364670745768e+00, 7.899164311106824599e+00, 2.916952438695457772e+01
1.324560304402943700e+01, 1.731424690844952805e-09, 1.252173864420547383e-04, 6.123909590346267610e-05, 7.303993577622623179e-05, 1.041128359980519447e+00, 8.119866637452242131e+00, 3.051137216319463974e+01
1.341988729460877217e+01, 1.784302143659950525e-09, 1.258245066354305147e-04, 6.312310268224193954e-05, 7.441628571840234769e-05, 1.041680648107651042e+00, 8.346735377729039840e+00, 3.191494722133051809e+01
1.359417154518810555e+01, 1.929322668502003431e-09, 1.315548566005739011e-04, 6.312942340802937943e-05, 7.622142802119581196e-05, 1.042233229207471634e+00, 8.579942821289138877e+00, 3.338308912140600171e+01
1.376845579576744072e+01, 2.013440416036802155e-09, 1.304049875814063629e-04, 6.661135707569608151e-05, 7.930765928040840133e-05, 1.042786103435394907e+00, 8.819666071241872629e+00, 3.491876804806056356e+01
1.394274004634677588e+01, 2.133863832052166250e-09, 1.372698398324779785e-04, 6.575805911561908689e-05, 7.835775072734070729e-05, 1.043339270946916697e+00, 9.066087178950175129e+00, 3.652509081948318936e+01
1.411702429692610927e+01, 2.268476933415718450e-09, 1.385074498907345911e-04, 6.988003123140277390e-05, 8.300827972480359792e-05, 1.043892731897615445e+00, 9.319393282284579527e+00, 3.820530717278819566e+01
1.429130854750544444e+01, 2.359462767289687066e-09, 1.420482332607918730e-04, 6.974651149820545082e-05, 8.292570963066179190e-05, 1.044446486443151745e+00, 9.579776747740035958e+00, 3.996281633852905912e+01
1.446559279808477960e+01, 2.541518720888937724e-09, 1.467459397803926036e-04, 7.189851472501012741e-05, 8.581348344972243407e-05, 1.045000534739269238e+00, 9.847435316523464266e+00, 4.180117391765116963e+01
1.463987704866411477e+01, 2.618411071676629618e-09, 1.494942977224966827e-04, 7.446588051878298069e-05, 8.847222745471032903e-05, 1.045554876941794165e+00, 1.012257225472297151e+01, 4.372409907479601543e+01
1.481416129924344816e+01, 2.822512085009927914e-09, 1.531580539534047589e-04, 7.493650682284083210e-05, 8.948529675622750280e-05, 1.046109513206634922e+00, 1.040539650767282609e+01, 4.573548206250953285e+01
1.498844554982278332e+01, 2.915749058173527240e-09, 1.589515146175051884e-04, 7.867024678809580887e-05, 9.318988866307428517e-05, 1.046664443689783397e+00, 1.069612285863134638e+01, 4.783939209157713890e+01
1.516272980040211849e+01, 3.115055594460124150e-09, 1.607859515039303201e-04, 7.864007360631749893e-05, 9.465479533467761181e-05, 1.047219668547313409e+00, 1.099497209189227043e+01, 5.004008556340723857e+01
1.533701405098145365e+01, 3.254809788747250211e-09, 1.679663212709441987e-04, 8.276492350034470036e-05, 9.853473991375403444e-05, 1.047775187935382046e+00, 1.130217116045342962e+01, 5.234201468111853472e+01
1.551129830156078704e+01, 3.421758187793921696e-09, 1.698969898322102024e-04, 8.347535077376479413e-05, 9.988669420346574755e-05, 1.048331002010229218e+00, 1.161795335837008913e+01, 5.474983645675212074e+01
1.568558255214012220e+01, 3.623634436789195216e-09, 1.780715386669912169e-04, 8.723078685501785918e-05, 1.034698898352119927e-04, 1.048887110928177657e+00, 1.194255849792383906e+01, 5.726842213283040195e+01
1.585986680271945737e+01, 3.761862807513697718e-09, 1.810225785518181909e-04, 8.863057134202551284e-05, 1.069682660429673970e-04, 1.049443514845633141e+00, 1.227623309174156319e+01, 5.990286703732405016e+01
1.603415105329879253e+01, 4.017800229744220361e-09, 1.870028548763176535e-04, 9.189587811360201447e-05, 1.103006550517516898e-04, 1.050000213919083825e+00, 1.261923054000281041e+01, 6.265850089196398898e+01
1.620843530387812592e+01, 4.142907266062884315e-09, 1.944100169516659862e-04, 9.352057318079396472e-05, 1.128695296799179615e-04, 1.050557208305101797e+00, 1.297181132287774119e+01, 6.554089859475341484e+01
1.638271955445746286e+01, 4.433808560453234810e-09, 1.981227562876196455e-04, 9.838229309822888195e-05, 1.179454626116409533e-04, 1.051114498160341304e+00, 1.333424319834176508e+01, 6.855589149849363650e+01
1.655700380503679625e+01, 4.561846046269891378e-09, 2.068568035728345208e-04, 9.902302999965953932e-05, 1.195279722495548949e-04, 1.051672083641540523e+00, 1.370680140551712967e+01, 7.170957920814143449e+01
1.673128805561612964e+01, 4.869317078187274337e-09, 2.123447306471878786e-04, 1.044496801616405399e-04, 1.263865155214716272e-04, 1.052229964905520010e+00, 1.408976887369584752e+01, 7.500834192086460916e+01
1.690557230619546658e+01, 5.048468572380055130e-09, 2.192758981815833930e-04, 1.054744037656585759e-04, 1.279538932084313852e-04, 1.052788142109184255e+00, 1.448343643720272667e+01, 7.845885333376169513e+01
1.707985655677479997e+01, 5.310137065766571106e-09, 2.287329301394236446e-04, 1.104602633118154765e-04, 1.346712686184883183e-04, 1.053346615409520348e+00, 1.488810305626166475e+01, 8.206809414535810276e+01
1.725414080735413336e+01, 5.592907964414286030e-09, 2.327915188273683436e-04, 1.138482126547388142e-04, 1.383498738184207378e-04, 1.053905384963599090e+00, 1.530407604403293043e+01, 8.584336617819450055e+01
1.742842505793347030e+01, 5.780460195652425321e-09, 2.464253480349654166e-04, 1.160210558328173794e-04, 1.417767764864407440e-04, 1.054464450928574104e+00, 1.573167129999387015e+01, 8.979230715107807725e+01
1.760270930851280369e+01, 6.185491473053072813e-09, 2.513310881003714904e-04, 1.233873200083605794e-04, 1.514528311709472806e-04, 1.055023813461682947e+00, 1.617121354984025317e+01, 9.392290613088272266e+01
1.777699355909213708e+01, 6.307501449503629626e-09, 2.592174699763081505e-04, 1.244914453179602257e-04, 1.514798798235845838e-04, 1.055583472720246441e+00, 1.662303659209042550e+01, 9.824351969515781491e+01
1.795127780967147402e+01, 6.796880965529285847e-09, 2.767499901596365362e-04, 1.298023534453233985e-04, 1.606234001407355790e-04, 1.056143428861668454e+00, 1.708748355157964838e+01, 1.027628888382454306e+02
1.812556206025080741e+01, 6.910735096203149741e-09, 2.762617373414469899e-04, 1.352118137136553658e-04, 1.679888335149215984e-04, 1.056703682043436787e+00, 1.756490714003697562e+01, 1.074901566551068441e+02
1.829984631083014435e+01, 7.432164177226100806e-09, 2.950576662380003604e-04, 1.382356771492938927e-04, 1.707071525579117826e-04, 1.057264232423122507e+00, 1.805566992394268411e+01, 1.124348868386355491e+02
1.847413056140947774e+01, 7.580118428068543109e-09, 3.040490858610759824e-04, 1.446171076627885842e-04, 1.798775373696694861e-04, 1.057825080158380837e+00, 1.856014459986960574e+01, 1.176070830278781756e+02
1.864841481198881112e+01, 8.108476135383448209e-09, 3.141166955991926929e-04, 1.505169806773214473e-04, 1.872892882287982932e-04, 1.058386225406949821e+00, 1.907871427751751625e+01, 1.230172090463064762e+02
1.882269906256814807e+01, 8.315773838173550323e-09, 3.288239182498216176e-04, 1.539854231602844385e-04, 1.928369297441389588e-04, 1.058947668326651659e+00, 1.961177277065546321e+01, 1.286762100710838865e+02
1.899698331314748145e+01, 8.815533289766235069e-09, 3.417041918958514429e-04, 1.617135164883295778e-04, 2.029890788787449976e-04, 1.059509409075392261e+00, 2.015972489619301555e+01, 1.345955347761552616e+02
1.917126756372681484e+01, 9.156787636264923855e-09, 3.549243700488611880e-04, 1.659132242212257966e-04, 2.104539099278078106e-04, 1.060071447811161027e+00, 2.072298678160757390e+01, 1.407871584939557010e+02
1.934555181430615178e+01, 9.566272991061991312e-09, 3.687008787138483924e-04, 1.751190611960327264e-04, 2.194134678601473607e-04, 1.060633784692031512e+00, 2.130198618096115837e+01, 1.472636074425974471e+02
1.951983606488548517e+01, 1.004717646302174164e-08, 3.868820919654780525e-04, 1.787792583621970917e-04, 2.264376821438071933e-04, 1.061196419876160979e+00, 2.189716279974670954e+01, 1.540379840675489902e+02
1.969412031546481856e+01, 1.039164915423496903e-08, 4.011821267563996291e-04, 1.889561537123761589e-04, 2.409064171572354997e-04, 1.061759353521790628e+00, 2.250896862881057814e+01, 1.611239935490743846e+02
1.986840456604415550e+01, 1.105004058244381550e-08, 4.147052471501462361e-04, 1.943413280104828447e-04, 2.474933048125706344e-04, 1.062322585787245366e+00, 2.313786828760478897e+01, 1.685359715290594238e+02
2.004268881662348889e+01, 1.122786719580302160e-08, 4.419259324506971350e-04, 2.006042050469867199e-04, 2.578297544804274079e-04, 1.062886116830934258e+00, 2.378433937702978085e+01, 1.762889131133201204e+02
2.021697306720282583e+01, 1.217623744238641596e-08, 4.497679502883847715e-04, 2.141941937392397282e-04, 2.737864624404854653e-04, 1.063449946811350744e+00, 2.444887284213551482e+01, 1.843985032080657049e+02
2.039125731778215922e+01, 1.216388897831379260e-08, 4.771966216155150192e-04, 2.156065846480008515e-04, 2.783963343115193135e-04, 1.064014075887071531e+00, 2.513197334495649571e+01, 1.928811482518909202e+02
2.056554156836149261e+01, 1.332637140238433715e-08, 4.939000893818098125e-04, 2.332277035926056947e-04, 2.984588258650018003e-04, 1.064578504216758370e+00, 2.583415964776372320e+01, 2.017540094074941237e+02
2.073982581894082955e+01, 1.327673187583165948e-08, 5.172847232993186758e-04, 2.323393075302795344e-04, 3.035056663373057284e-04, 1.065143231959156500e+00, 2.655596500702476348e+01, 2.110350372802709273e+02
2.091411006952016294e+01, 1.451428743150700754e-08, 5.407238167257040007e-04, 2.530742845691816376e-04, 3.269956558118381667e-04, 1.065708259273095537e+00, 2.729793757837093793e+01, 2.207430082340213460e+02
2.108839432009949633e+01, 1.451937326800896093e-08, 5.586036818363489557e-04, 2.535954342404218463e-04, 3.304218060547759990e-04, 1.066273586317489697e+00, 2.806064083287942168e+01, 2.308975623772433039e+02
2.126267857067883327e+01, 1.576325258045437863e-08, 5.978456696540677181e-04, 2.708204874603127414e-04, 3.542274631514807991e-04, 1.066839213251336904e+00, 2.884465398498613098e+01, 2.415192432968581500e+02
2.143696282125816666e+01, 1.598009335599868796e-08, 6.013723616887999782e-04, 2.821669654091600934e-04, 3.679611776827081560e-04, 1.067405140233719907e+00, 2.965057243235452589e+01, 2.526295396197563718e+02
2.161124707183750360e+01, 1.698557964505593143e-08, 6.540010689557061371e-04, 2.867531208445168989e-04, 3.764063779804350651e-04, 1.067971367423805606e+00, 3.047900820803432254e+01, 2.642509284862449590e+02
2.178553132241683699e+01, 1.771299186884722695e-08, 6.658096236060957523e-04, 3.111093284485355734e-04, 4.100768226236101220e-04, 1.068537894980845282e+00, 3.133059044525349890e+01, 2.764069210233473655e+02
2.195981557299617037e+01, 1.826093213588014729e-08, 6.957150589681199539e-04, 3.127257602559203637e-04, 4.114898738118618607e-04, 1.069104723064175255e+00, 3.220596585519658817e+01, 2.891221099099517460e+02
2.213409982357550732e+01, 1.963224773258980564e-08, 7.449785399117574277e-04, 3.318976843675125812e-04, 4.389871597752890856e-04, 1.069671851833215337e+00, 3.310579921813204152e+01, 3.024222191300393092e+02
2.230838407415484070e+01, 1.968607887209232115e-08, 7.542540370052032558e-04, 3.472429646020387000e-04, 4.644042757364469343e-04, 1.070239281447471047e+00, 3.403077388826169880e+01, 3.163341560146432698e+02
2.248266832473417409e+01, 2.168810100413167897e-08, 7.996351784868360258e-04, 3.597991620728428330e-04, 4.697509865400725142e-04, 1.070807012066531616e+00, 3.498159231267574398e+01, 3.308860656778280145e+02
2.265695257531351103e+01, 2.139461848901856508e-08, 8.535067834432594550e-04, 3.701611248120106434e-04, 5.012797083237916385e-04, 1.071375043850071540e+00, 3.595897656480718751e+01, 3.461073879568153302e+02
2.283123682589284442e+01, 2.377432420093914359e-08, 8.503267795995961319e-04, 4.062763755840288955e-04, 5.367364361561502645e-04, 1.071943376957849470e+00, 3.696366889279109103e+01, 3.620289169714540662e+02
2.300552107647217781e+01, 2.353780063638681955e-08, 9.276896281193558859e-04, 3.909314730202629478e-04, 5.233610061830886199e-04, 1.072512011549709099e+00, 3.799643228314492660e+01, 3.786828634235262143e+02
2.317980532705151475e+01, 2.578819487510105288e-08, 9.678229299049122053e-04, 4.422691953750113795e-04, 5.960792828380414091e-04, 1.073080947785579387e+00, 3.905805104019812291e+01, 3.961029197619261026e+02
