# normalized_time, B2_par, B2_perp, E2_par, E2_perp, two_stream_growth, oblique_growth, filamentation_growth
3.500178566873458408e+00, 7.923144671736537997e-13, 1.796204003095991944e-05, 9.926858039193161337e-06, 1.493958423603426170e-05, 1.001751621583443663e+00, 1.354082841850980490e+00, 1.640457636213004333e+00
3.818376618407409051e+00, 9.965264858009742405e-13, 2.108182014762176605e-05, 1.032566013950904607e-05, 1.699013710639041771e-05, 1.001911011969589316e+00, 1.391915860824990636e+00, 1.715960529466739715e+00
4.136574669941359694e+00, 1.332032108128159155e-12, 2.078075445710000538e-05, 1.111033968680986464e-05, 1.749811042584792004e-05, 1.002070427716607703e+00, 1.430805932794909863e+00, 1.794938481608826075e+00
4.454772721475310782e+00, 1.760154972842713540e-12, 2.451077715998425892e-05, 1.163805787264669533e-05, 1.817109817384302692e-05, 1.002229868828533821e+00, 1.470782591778019066e+00, 1.877551433983986495e+00
4.772970773009260981e+00, 2.062462703695466567e-12, 2.407542506125892197e-05, 1.304084333698503432e-05, 1.920751479729868299e-05, 1.002389335309403551e+00, 1.511876196970828312e+00, 1.963966689318312087e+00
5.091168824543212068e+00, 2.935099368460207010e-12, 2.717945769769630063e-05, 1.282738884288402814e-05, 1.976747046718757943e-05, 1.002548827163253220e+00, 1.554117955804551476e+00, 2.054359250530565895e+00
5.409366876077163155e+00, 3.022346387406305918e-12, 2.772339195261564981e-05, 1.411893526508599328e-05, 2.127103831366108518e-05, 1.002708344394120266e+00, 1.597539947644748048e+00, 2.148912175137448699e+00
5.727564927611113355e+00, 4.579855168210730821e-12, 2.984773612165934968e-05, 1.440551034833708717e-05, 2.147979825128408580e-05, 1.002867887006042347e+00, 1.642175148153133479e+00, 2.247816945970548375e+00
6.045762979145064442e+00, 4.439947468070279106e-12, 3.120623748027502727e-05, 1.574824770445669696e-05, 2.262444959036336725e-05, 1.003027455003057788e+00, 1.688057454330056828e+00, 2.351273858955721607e+00
6.363961030679014641e+00, 6.767823852831295788e-12, 3.256114630424834761e-05, 1.609173648529319762e-05, 2.313718801744208534e-05, 1.003187048389205804e+00, 1.735221710256664718e+00, 2.459492428740221559e+00
6.682159082212965728e+00, 6.604728988678012720e-12, 3.481232435038428361e-05, 1.649101128609361982e-05, 2.487640449818571321e-05, 1.003346667168526052e+00, 1.783703733556299520e+00, 2.572691812989015059e+00
7.000357133746916816e+00, 9.442878324910965084e-12, 3.506166146976861630e-05, 1.765547696320907755e-05, 2.517084121548074176e-05, 1.003506311345058855e+00, 1.833540342595227468e+00, 2.691101256209557313e+00
7.318555185280867015e+00, 9.853527915977952705e-12, 3.868350484320007656e-05, 1.802143274710414126e-05, 2.578355939389743174e-05, 1.003665980922845202e+00, 1.884769384443357065e+00, 2.814960554003823390e+00
7.636753236814818102e+00, 1.273280547279834163e-11, 3.782116808111133510e-05, 1.973100715682679540e-05, 2.692333839422113526e-05, 1.003825675905926751e+00, 1.937429763616174805e+00, 2.944520538687774192e+00
7.954951288348769189e+00, 1.440769357231314856e-11, 4.161378973874282867e-05, 1.892479646245195701e-05, 2.747150454172946283e-05, 1.003985396298345822e+00, 1.991561471619730739e+00, 3.080043587261707128e+00
8.273149339882719389e+00, 1.686825537901734241e-11, 4.108783181164540286e-05, 2.063704227564869942e-05, 2.900403451613214211e-05, 1.004145142104145183e+00, 2.047205617321111948e+00, 3.221804152760198381e+00
8.591347391416670476e+00, 2.037940600794601451e-11, 4.435768468847594870e-05, 2.040319406303857210e-05, 2.896487392806971478e-05, 1.004304913327368487e+00, 2.104404458167463687e+00, 3.370089320057691129e+00
8.909545442950621563e+00, 2.223212883714415263e-11, 4.420582663783034500e-05, 2.223198750743184918e-05, 3.053002329213876022e-05, 1.004464709972060055e+00, 2.163201432277267244e+00, 3.525199387255324002e+00
9.227743494484572651e+00, 2.789931608446054430e-11, 4.673386601386627856e-05, 2.205661033891020371e-05, 3.047127999048249665e-05, 1.004624532042264651e+00, 2.223641191428249897e+00, 3.687448473826380191e+00
9.545941546018521962e+00, 2.919469316620355830e-11, 4.803966692443661419e-05, 2.319159307397435278e-05, 3.225550560882427378e-05, 1.004784379542027706e+00, 2.285769634966975161e+00, 3.857165156751931612e+00
9.864139597552473049e+00, 3.724210719889720702e-11, 4.871837807675432160e-05, 2.403491157015891978e-05, 3.226457624559147413e-05, 1.004944252475395539e+00, 2.349633944665863616e+00, 4.034693135934965369e+00
1.018233764908642414e+01, 3.817115725078886204e-11, 5.209695852178492431e-05, 2.405946580871025603e-05, 3.349107125187380791e-05, 1.005104150846414690e+00, 2.415282620554118242e+00, 4.220391930240507961e+00
1.050053570062037522e+01, 4.847563617173808660e-11, 5.113369215062170886e-05, 2.560268156074045558e-05, 3.467329148386431945e-05, 1.005264074659132811e+00, 2.482765517749766282e+00, 4.414637605571376966e+00
1.081873375215432631e+01, 4.960524333372398017e-11, 5.522254122804310327e-05, 2.527200462680302459e-05, 3.488084945629750983e-05, 1.005424023917597776e+00, 2.552133884320784585e+00, 4.617823536453960820e+00
1.113693180368827562e+01, 6.180180479539634307e-11, 5.416730790313247271e-05, 2.719721335365816989e-05, 3.583043350712569177e-05, 1.005583998625858344e+00, 2.623440400204063216e+00, 4.830361202676387578e+00
1.145512985522222671e+01, 6.430148951703777249e-11, 5.821131371087793555e-05, 2.698419460040198979e-05, 3.656043978399484763e-05, 1.005743998787964166e+00, 2.696739217211765904e+00, 5.052681022592363291e+00
1.177332790675617780e+01, 7.713326380963171672e-11, 5.666667552551078962e-05, 2.801084762176691488e-05, 3.765910735495018566e-05, 1.005904024407964892e+00, 2.772086000155462582e+00, 5.285233224778235872e+00
1.209152595829012888e+01, 8.269432613884192050e-11, 6.155076635614480855e-05, 2.821531006245742591e-05, 3.817226748060034496e-05, 1.006064075489911280e+00, 2.849537969119272152e+00, 5.528488759808530162e+00
1.240972400982407997e+01, 9.487225991869007509e-11, 5.966143861289878507e-05, 2.958101397127081269e-05, 3.936211021759355636e-05, 1.006224152037854536e+00, 2.929153942914113351e+00, 5.782940253996401658e+00
1.272792206135802928e+01, 1.051346451195575217e-10, 6.375754268938615217e-05, 3.031915527903189698e-05, 3.922526901058398893e-05, 1.006384254055846750e+00, 3.010994383746064873e+00, 6.049103007030473655e+00
1.304612011289198037e+01, 1.158540304358312858e-10, 6.371043527729639618e-05, 3.077847301410974911e-05, 4.077834839267605163e-05, 1.006544381547940459e+00, 3.095121443132760053e+00, 6.327516035528436333e+00
1.336431816442593146e+01, 1.314496912525872822e-10, 6.586133496138713050e-05, 3.173744652161741511e-05, 4.125130666284973149e-05, 1.006704534518189087e+00, 3.181599009102682007e+00, 6.618743164620705777e+00
1.368251621595988254e+01, 1.411938191778154944e-10, 6.743766125079343147e-05, 3.192370838062003079e-05, 4.249642595144622123e-05, 1.006864712970646059e+00, 3.270492754713203887e+00, 6.923374169774782594e+00
1.400071426749383363e+01, 1.615850635208737005e-10, 6.793946970792111881e-05, 3.321730176979265043e-05, 4.269561008096762767e-05, 1.007024916909366130e+00, 3.361870187924224318e+00, 7.242025971172657783e+00
1.431891231902778472e+01, 1.719978141944017310e-10, 7.132287424094793746e-05, 3.335731341693080144e-05, 4.385663388077847539e-05, 1.007185146338404502e+00, 3.455800702865269081e+00, 7.575343883060041250e+00
1.463711037056173403e+01, 1.950417833919060067e-10, 6.979301119023958587e-05, 3.480868721368656702e-05, 4.450810732084128186e-05, 1.007345401261817042e+00, 3.552355632534991425e+00, 7.924002920597512656e+00
1.495530842209568512e+01, 2.093406796427146398e-10, 7.454393029143242420e-05, 3.478024623933906139e-05, 4.491989973713537640e-05, 1.007505681683660059e+00, 3.651608302973096354e+00, 8.288709166860170896e+00
1.527350647362963620e+01, 2.324450690734938078e-10, 7.279155416694017551e-05, 3.604290430996257033e-05, 4.628090035228157807e-05, 1.007665987607990532e+00, 3.753634088945826619e+00, 8.670201202754139302e+00
1.559170452516358729e+01, 2.527974922609576684e-10, 7.683353544312767627e-05, 3.638088759959144213e-05, 4.653974371430010133e-05, 1.007826319038866547e+00, 3.858510471187295732e+00, 9.069251602745667995e+00
1.590990257669753838e+01, 2.753023055683577647e-10, 7.616949953569604709e-05, 3.716390212715113507e-05, 4.777294035290816700e-05, 1.007986675980346414e+00, 3.966317095240147417e+00, 9.486668499431964108e+00
1.622810062823148769e+01, 3.029342735462949298e-10, 7.929480121406845604e-05, 3.798490196140359015e-05, 4.811391726187098965e-05, 1.008147058436488885e+00, 4.077135831940213784e+00, 9.923297220122186957e+00
1.654629867976543878e+01, 3.250620410591922646e-10, 7.977227502173453357e-05, 3.849626900799068646e-05, 4.943729387495026821e-05, 1.008307466411353825e+00, 4.191050839591115462e+00, 1.038002199874286013e+01
1.686449673129938986e+01, 3.577363321032384212e-10, 8.120059638133722676e-05, 3.994616240506737424e-05, 4.938249079024719735e-05, 1.008467899909001542e+00, 4.308148627876023262e+00, 1.085776776653466058e+01
1.718269478283334095e+01, 3.850807550189848091e-10, 8.409310999962877286e-05, 3.976397871442647052e-05, 5.049505933676465844e-05, 1.008628358933493230e+00, 4.428518123555096331e+00, 1.135750202516691054e+01
1.750089283436729204e+01, 4.176583572626989498e-10, 8.300402661477221486e-05, 4.189050314662447590e-05, 5.200244372193940786e-05, 1.008788843488890086e+00, 4.552250737998524421e+00, 1.188023680606308652e+01
1.781909088590124313e+01, 4.541930534039411755e-10, 8.739076034582142190e-05, 4.038974411638019676e-05, 5.151570114253242429e-05, 1.008949353579254637e+00, 4.679440436606419951e+00, 1.242703071990531249e+01
1.813728893743519421e+01, 4.858270243082579594e-10, 8.688962427869766634e-05, 4.363164726167879378e-05, 5.419660698333122638e-05, 1.009109889208649857e+00, 4.810183810168319418e+00, 1.299899110046833428e+01
1.845548698896914530e+01, 5.303930882031568919e-10, 8.911451872480555551e-05, 4.259387263839411152e-05, 5.298104703173647632e-05, 1.009270450381139161e+00, 4.944580148216446425e+00, 1.359727624712449945e+01
1.877368504050309284e+01, 5.638051527755390376e-10, 9.130411916975944727e-05, 4.499169803420990509e-05, 5.505843654875252399e-05, 1.009431037100786854e+00, 5.082731514428480146e+00, 1.422309777056120339e+01
1.909188309203704392e+01, 6.150898041712449036e-10, 9.186363334929276820e-05, 4.487830043941211101e-05, 5.561707333130405494e-05, 1.009591649371657684e+00, 5.224742824137059038e+00, 1.487772304646115451e+01
1.941008114357099501e+01, 6.526160723939419992e-10, 9.423652802089261789e-05, 4.576578875534212062e-05, 5.679593563111223320e-05, 1.009752287197817067e+00, 5.370721924004905112e+00, 1.556247778211453259e+01
1.972827919510494610e+01, 7.065891338399830129e-10, 9.591982139347615894e-05, 4.654876355166726905e-05, 5.747548024597770464e-05, 1.009912950583331304e+00, 5.520779673926066167e+00, 1.627874870116072259e+01
2.004647724663889718e+01, 7.554143133513299537e-10, 9.734028783051811365e-05, 4.769263957389292775e-05, 5.869169479413976082e-05, 1.010073639532267364e+00, 5.675030031215476889e+00, 1.702798635189669341e+01
2.036467529817284827e+01, 8.068167734620483338e-10, 9.881403780938669066e-05, 4.908108217417416267e-05, 5.886272632333268873e-05, 1.010234354048692218e+00, 5.833590137150768129e+00, 1.781170804483920378e+01
2.068287334970679936e+01, 8.680471969213316287e-10, 1.015283276136818506e-04, 4.891932619642850119e-05, 5.989709865646855293e-05, 1.010395094136674388e+00, 5.996580405932056657e+00, 1.863150092548972125e+01
2.100107140124075045e+01, 9.237188584768669254e-10, 1.023747845174475933e-04, 5.074979116949300908e-05, 6.218449189705347105e-05, 1.010555859800282397e+00, 6.164124616127264034e+00, 1.948902518852498034e+01
2.131926945277470153e+01, 9.874933646387270750e-10, 1.040586583307775590e-04, 5.045929905277634318e-05, 6.180280513689094372e-05, 1.010716651043585657e+00, 6.336350004672413050e+00, 2.038601743992226289e+01
2.163746750430865262e+01, 1.055724192415054510e-09, 1.072876755255572497e-04, 5.286124977428465730e-05, 6.332173687305163001e-05, 1.010877467870654245e+00, 6.513387363498295279e+00, 2.132429421382816770e+01
2.195566555584260371e+01, 1.119182092296911879e-09, 1.077471709706047089e-04, 5.301897015983265705e-05, 6.429531279669560236e-05, 1.011038310285558683e+00, 6.695371138856868853e+00, 2.230575565129307947e+01
2.227386360737655124e+01, 1.202712663544726732e-09, 1.103761350358768776e-04, 5.473223905381387091e-05, 6.574620429083445627e-05, 1.011199178292370382e+00, 6.882439533422854971e+00, 2.333238934832127853e+01
2.259206165891050233e+01, 1.260371223053441814e-09, 1.130308860529056141e-04, 5.482472005125308117e-05, 6.616204782028403610e-05, 1.011360071895161417e+00, 7.074734611248026717e+00, 2.440627438102940872e+01
2.291025971044445342e+01, 1.369142137421818144e-09, 1.143687855544226584e-04, 5.750636049227825534e-05, 6.884405275356362294e-05, 1.011520991098004307e+00, 7.272402405647927282e+00, 2.552958551606500848e+01
2.322845776197840451e+01, 1.415245509702799283e-09, 1.168946574192645578e-04, 5.708688210994306185e-05, 6.811468521296758899e-05, 1.011681935904972462e+00, 7.475593030102936076e+00, 2.670459761481162531e+01
2.354665581351235559e+01, 1.548227847083826320e-09, 1.206354142039106040e-04, 5.909500328165486442e-05, 7.137869931776090558e-05, 1.011842906320139512e+00, 7.684460792257911343e+00, 2.793369024029975023e+01
2.386485386504630668e+01, 1.591574726010989422e-09, 1.204729185480524879e-04, 6.014331657807562691e-05, 7.196494762757098100e-05, 1.012003902347580198e+00, 7.899164311106961378e+00, 2.921935247615307674e+01
2.418305191658025777e+01, 1.737057429132461167e-09, 1.255948788224003812e-04, 6.142433147199361139e-05, 7.324440648051582382e-05, 1.012164923991369703e+00, 8.119866637452386016e+00, 3.056418796732926424e+01
2.450124996811420885e+01, 1.790980124486514184e-09, 1.260718010140897264e-04, 6.325708091574092583e-05, 7.454508418222137304e-05, 1.012325971255583879e+00, 8.346735377729192606e+00, 3.197092019286339237e+01
2.481944801964815994e+01, 1.936301399280692481e-09, 1.319766161858807059e-04, 6.329990615613576845e-05, 7.644645095463209537e-05, 1.012487044144299464e+00, 8.579942821289295196e+00, 3.344239798129196117e+01
2.513764607118211103e+01, 2.020282390557675319e-09, 1.305813660093739612e-04, 6.678232629881740499e-05, 7.942945203081025875e-05, 1.012648142661593198e+00, 8.819666071242037830e+00, 3.498160127992719026e+01
2.545584412271605856e+01, 2.142433908394667692e-09, 1.377924795156007813e-04, 6.589836547838336827e-05, 7.854229101576131519e-05, 1.012809266811543152e+00, 9.066087178950343883e+00, 3.659164718966511742e+01
2.577404217425000965e+01, 2.275808542529785009e-09, 1.386464712039180884e-04, 7.008888105464377639e-05, 8.321101545415289069e-05, 1.012970416598227841e+00, 9.319393282284757163e+00, 3.827579627754860780e+01
2.609224022578396074e+01, 2.369111541426633579e-09, 1.425477374299442595e-04, 6.988020390361254287e-05, 8.306149701962048414e-05, 1.013131592025726002e+00, 9.579776747740218923e+00, 4.003745917986949365e+01
2.641043827731791183e+01, 2.550837461207465432e-09, 1.470222202273493127e-04, 7.212605010813538079e-05, 8.604763896894375311e-05, 1.013292793098117928e+00, 9.847435316523652560e+00, 4.188020350918174728e+01
2.672863632885186291e+01, 2.628294261650767314e-09, 1.498803710438994846e-04, 7.466105746189249882e-05, 8.863663661601430899e-05, 1.013454019819483465e+00, 1.012257225472316868e+01, 4.380776107921332141e+01
2.704683438038581400e+01, 2.833290616311834206e-09, 1.535822415806729544e-04, 7.512329571025021040e-05, 8.970268694994862867e-05, 1.013615272193904238e+00, 1.040539650767302859e+01, 4.582403546230838742e+01
2.736503243191976509e+01, 2.926589993259077220e-09, 1.592981947246424081e-04, 7.890605270986646668e-05, 9.341123076376244580e-05, 1.013776550225461426e+00, 1.069612285863156131e+01, 4.793310989470465699e+01
2.768323048345371618e+01, 3.127377826048522294e-09, 1.612738584345136577e-04, 7.879387504411654167e-05, 9.487104440648102210e-05, 1.013937853918237542e+00, 1.099497209189249070e+01, 5.013925554565492604e+01
2.800142853498766726e+01, 3.266688337668085690e-09, 1.682972936291791358e-04, 8.303599251682165284e-05, 9.876791731716215612e-05, 1.014099183276315763e+00, 1.130217116045366055e+01, 5.244694016713927454e+01
2.831962658652161835e+01, 3.435219544498740536e-09, 1.704297558315934571e-04, 8.363452068399733475e-05, 1.000928904726340688e-04, 1.014260538303779713e+00, 1.161795335837032717e+01, 5.486083714168476888e+01
2.863782463805556944e+01, 3.637565282032579166e-09, 1.784300313045446068e-04, 8.749344415118861693e-05, 1.037166407536452457e-04, 1.014421919004713457e+00, 1.194255849792408952e+01, 5.738583494661517648e+01
2.895602268958951697e+01, 3.775793474399321414e-09, 1.815539911720121836e-04, 8.884335213190692896e-05, 1.072397362272312326e-04, 1.014583325383201950e+00, 1.227623309174182431e+01, 6.002704705389824369e+01
2.927422074112346806e+01, 4.034293999293877442e-09, 1.873949699495797356e-04, 9.213171995240176167e-05, 1.105167109223891513e-04, 1.014744757443331036e+00, 1.261923054000307864e+01, 6.278982228563791068e+01
2.959241879265741915e+01, 4.157147833763713055e-09, 1.950414260991769841e-04, 9.382437741344724360e-05, 1.131886225570206256e-04, 1.014906215189187000e+00, 1.297181132287802185e+01, 6.567975564618338069e+01
2.991061684419137023e+01, 4.451480803414517055e-09, 1.984826174406692186e-04, 9.862551791818748861e-05, 1.181772770488576953e-04, 1.015067698624856352e+00, 1.333424319834205640e+01, 6.870269965279183566e+01
3.022881489572532132e+01, 4.576753924281184959e-09, 2.076211396066402501e-04, 9.934283464235251773e-05, 1.198546614168267526e-04, 1.015229207754427154e+00, 1.370680140551743520e+01, 7.186477618779034060e+01
3.054701294725927241e+01, 4.890995667915387097e-09, 2.127044740723461056e-04, 1.047307109129506138e-04, 1.267096806323179720e-04, 1.015390742581987027e+00, 1.408976887369616726e+01, 7.517238889623931186e+01
3.086521099879322350e+01, 5.062436076391664932e-09, 2.200843726232527581e-04, 1.057684564478587522e-04, 1.282375236624168542e-04, 1.015552303111625365e+00, 1.448343643720305529e+01, 7.863223615420534429e+01
3.118340905032717458e+01, 5.334703603652573266e-09, 2.292050355741664003e-04, 1.107896938549709283e-04, 1.350941549522228645e-04, 1.015713889347431342e+00, 1.488810305626200936e+01, 8.225132463390485782e+01
3.150160710186112567e+01, 5.609532686448626137e-09, 2.334880239972210783e-04, 1.141346220918406214e-04, 1.385726961547316264e-04, 1.015875501293495242e+00, 1.530407604403328392e+01, 8.603698349319017780e+01
3.181980515339507676e+01, 5.804141667757647748e-09, 2.472044895806164988e-04, 1.163223398037976914e-04, 1.422504333186168162e-04, 1.016037138953907570e+00, 1.573167129999423963e+01, 8.999687921811472791e+01
3.213800320492902785e+01, 6.207946927997485926e-09, 2.517168315320869208e-04, 1.238332568539481635e-04, 1.518149242593877003e-04, 1.016198802332760387e+00, 1.617121354984062620e+01, 9.413903114863397548e+01
3.245620125646297538e+01, 6.328806797240745920e-09, 2.602912566299130179e-04, 1.246668195529879489e-04, 1.517225383663502473e-04, 1.016360491434145308e+00, 1.662303659209081630e+01, 9.847182771888471109e+01
3.277439930799693002e+01, 6.825071036616199709e-09, 2.772822591805326189e-04, 1.303743843671969203e-04, 1.612860790446883435e-04, 1.016522206262155059e+00, 1.708748355158005694e+01, 1.030040434449321225e+02
3.309259735953087755e+01, 6.930015102828379197e-09, 2.770064494296007370e-04, 1.354716090201358268e-04, 1.682237090175467463e-04, 1.016683946820883477e+00, 1.756490714003739839e+01, 1.077448566943857173e+02
3.341079541106483219e+01, 7.466245645771542249e-09, 2.961042462535314512e-04, 1.386826292410825228e-04, 1.711904147689121607e-04, 1.016845713114424177e+00, 1.805566992394312464e+01, 1.127038682738709099e+02
3.372899346259877973e+01, 7.598266016181548712e-09, 3.046804662142834231e-04, 1.451088820985049646e-04, 1.804259903127040823e-04, 1.017007505146872104e+00, 1.856014459987006049e+01, 1.178911208719990640e+02
3.404719151413272726e+01, 8.146268753829562771e-09, 3.150853328287433488e-04, 1.508372388937431860e-04, 1.876634524145347855e-04, 1.017169322922322650e+00, 1.907871427751799231e+01, 1.233171193972094528e+02
3.436538956566668190e+01, 8.334112252823171332e-09, 3.298185570541214235e-04, 1.545314468563576500e-04, 1.934469062925501528e-04, 1.017331166444871426e+00, 1.961177277065594993e+01, 1.289928522516704561e+02
3.468358761720062944e+01, 8.858786786589096075e-09, 3.425484555574603266e-04, 1.620463093356594095e-04, 2.034677898012773390e-04, 1.017493035718615824e+00, 2.015972489619352714e+01, 1.349298135843239095e+02
3.500178566873458408e+01, 9.175721695525404067e-09, 3.560532598557426646e-04, 1.665380984141828194e-04, 2.110761405813937853e-04, 1.017654930747652342e+00, 2.072298678160810681e+01, 1.411400265681360509e+02
3.531998372026853161e+01, 9.610933169093371872e-09, 3.695826263066376554e-04, 1.755194549420631997e-04, 2.198944791752462677e-04, 1.017816851536079703e+00, 2.130198618096170549e+01, 1.476360677486957513e+02
3.563818177180248625e+01, 1.007066622531440594e-08, 3.882586408591076382e-04, 1.793571866135506188e-04, 2.271148745317860666e-04, 1.017978798087995962e+00, 2.189716279974728153e+01, 1.544310925134703609e+02
3.595637982333643379e+01, 1.043981177997792526e-08, 4.020126006487700736e-04, 1.895764239046456815e-04, 2.416666958118627445e-04, 1.018140770407500728e+00, 2.250896862881116789e+01, 1.615388617332958461e+02
3.627457787487038843e+01, 1.107530764676281002e-08, 4.161534006362646132e-04, 1.948153490976827927e-04, 2.479515751562692892e-04, 1.018302768498693611e+00, 2.313786828760540715e+01, 1.689737696300549885e+02
3.659277592640433596e+01, 1.127777470293425559e-08, 4.432934630935730772e-04, 2.014178742609038918e-04, 2.587812753913701098e-04, 1.018464792365675553e+00, 2.378433937703041323e+01, 1.767508729269809180e+02
3.691097397793829060e+01, 1.220999516280252490e-08, 4.507820670362328963e-04, 2.147295775758163673e-04, 2.743803734169795333e-04, 1.018626842012547495e+00, 2.444887284213617917e+01, 1.848859213406161075e+02
3.722917202947223814e+01, 1.220760665953862699e-08, 4.791392914711730517e-04, 2.163752552017054857e-04, 2.793080028384888600e-04, 1.018788917443411490e+00, 2.513197334495718493e+01, 1.933953894761811796e+02
3.754737008100618567e+01, 1.337346351357547039e-08, 4.947620845170641818e-04, 2.338688732180383009e-04, 2.992152521271367418e-04, 1.018951018662370034e+00, 2.583415964776443374e+01, 2.022965101909430814e+02
3.786556813254014031e+01, 1.331503899303621587e-08, 5.196288634231250496e-04, 2.330369067357899906e-04, 3.044073306591245668e-04, 1.019113145673526288e+00, 2.655596500702549534e+01, 2.116073094931486764e+02
3.818376618407408785e+01, 1.457106810895614467e-08, 5.413971382737333858e-04, 2.540444654490305368e-04, 3.280479527151453664e-04, 1.019275298480984082e+00, 2.729793757837168755e+01, 2.213466430472013826e+02
3.850196423560804249e+01, 1.455148163512603651e-08, 5.612829373049804541e-04, 2.539898534688033718e-04, 3.309709244790544911e-04, 1.019437477088847910e+00, 2.806064083288020683e+01, 2.315342343590051541e+02
3.882016228714199002e+01, 1.583609048133554403e-08, 5.989418119021031354e-04, 2.722325120697512038e-04, 3.559277617229708547e-04, 1.019599681501222932e+00, 2.884465398498695166e+01, 2.421907147188084366e+02
3.913836033867594466e+01, 1.599888137938015264e-08, 6.032927006819849367e-04, 2.825105094057084017e-04, 3.682135015886971109e-04, 1.019761911722214975e+00, 2.965057243235536788e+01, 2.533376649824394065e+02
3.945655839020989220e+01, 1.707807003825274403e-08, 6.567473913383456863e-04, 2.880569495518755184e-04, 3.781263193266529610e-04, 1.019924167755930311e+00, 3.047900820803520006e+01, 2.649976592755418778e+02
3.977475644174384684e+01, 1.772587027410388940e-08, 6.664986755019589081e-04, 3.120463664860863382e-04, 4.111277972370006549e-04, 1.020086449606476320e+00, 3.133059044525440484e+01, 2.771943107093207459e+02
4.009295449327779437e+01, 1.836371445107062714e-08, 6.993677730760542366e-04, 3.135551963179160004e-04, 4.123579174651109593e-04, 1.020248757277960605e+00, 3.220596585519753319e+01, 2.899523192003800318e+02
4.041115254481174901e+01, 1.964879382351612599e-08, 7.463767639417754913e-04, 3.331717337122338174e-04, 4.408760623854996374e-04, 1.020411090774491658e+00, 3.310579921813300786e+01, 3.032975214914906132e+02
4.072935059634569654e+01, 1.978719263078157331e-08, 7.566710726888837679e-04, 3.485135113473914067e-04, 4.655507294746164134e-04, 1.020573450100178636e+00, 3.403077388826271488e+01, 3.172569434745896046e+02
4.104754864787964408e+01, 2.173153311556737770e-08, 8.025519348507279514e-04, 3.603259311876381098e-04, 4.704991627907131294e-04, 1.020735835259130919e+00, 3.498159231267680269e+01, 3.318588549219741708e+02
4.136574669941359872e+01, 2.147139696887281799e-08, 8.564953533163822052e-04, 3.721402127672018313e-04, 5.041819922232099833e-04, 1.020898246255459219e+00, 3.595897656480826754e+01, 3.471328267365244074e+02
4.168394475094754625e+01, 2.386940436504116693e-08, 8.507608135911310905e-04, 4.071519769494669270e-04, 5.370210918591752621e-04, 1.021060683093274246e+00, 3.696366889279222079e+01, 3.631097908368956269e+02
4.200214280248150089e+01, 2.357052675133660504e-08, 9.347441384051060004e-04, 3.916307950984877165e-04, 5.250407357294852029e-04, 1.021223145776688046e+00, 3.799643228314609189e+01, 3.798221027989611116e+02
4.232034085401544843e+01, 2.593840667466530013e-08, 9.660565668722592789e-04, 4.453898058478072942e-04, 5.994371881822794113e-04, 1.021385634309812662e+00, 3.905805104019933793e+01, 3.973036073803546628e+02
