# normalized_time, B2_par, B2_perp, E2_par, E2_perp, two_stream_growth, oblique_growth, filamentation_growth
3.500178566873458408e+00, 2.907579517059677854e-15, 8.448287371235365522e-08, 1.045136848855912077e-07, 1.351562985463684830e-07, 1.001751621583443663e+00, 1.354082841850980490e+00, 1.640457636213004333e+00
3.818376618407409051e+00, 3.246408157317653389e-15, 9.042138371304309413e-08, 1.005877289675637965e-07, 1.431083086636644149e-07, 1.001911011969589316e+00, 1.391915860824990636e+00, 1.715960529466739715e+00
4.136574669941359694e+00, 3.572721870139448383e-15, 9.436716078588137578e-08, 1.018803010307890286e-07, 1.487594163603152583e-07, 1.002070427716607703e+00, 1.430805932794909863e+00, 1.794938481608826075e+00
4.454772721475310782e+00, 3.895140963594327419e-15, 9.912399012091933803e-08, 1.000299735122551237e-07, 1.536837055590165230e-07, 1.002229868828533821e+00, 1.470782591778019066e+00, 1.877551433983986495e+00
4.772970773009260981e+00, 4.240862398513064651e-15, 1.005530188647917205e-07, 1.008394563158597973e-07, 1.587818231053316094e-07, 1.002389335309403551e+00, 1.511876196970828312e+00, 1.963966689318312087e+00
5.091168824543212068e+00, 4.621379792375293520e-15, 1.041858246385538670e-07, 9.875945991670389716e-08, 1.637168972316359095e-07, 1.002548827163253220e+00, 1.554117955804551476e+00, 2.054359250530565895e+00
5.409366876077163155e+00, 5.027172908982208769e-15, 1.060729950714631586e-07, 9.765447096981200722e-08, 1.691220316328754935e-07, 1.002708344394120266e+00, 1.597539947644748048e+00, 2.148912175137448699e+00
5.727564927611113355e+00, 5.439884023402064043e-15, 1.102380074457314841e-07, 9.551436495760121465e-08, 1.748240978855857433e-07, 1.002867887006042347e+00, 1.642175148153133479e+00, 2.247816945970548375e+00
6.045762979145064442e+00, 5.856987974599611391e-15, 1.125391938446562635e-07, 9.252929674153182653e-08, 1.815365764990658735e-07, 1.003027455003057788e+00, 1.688057454330056828e+00, 2.351273858955721607e+00
6.363961030679014641e+00, 6.287430408745544333e-15, 1.150029077108786422e-07, 9.152652037750756510e-08, 1.880417527614905714e-07, 1.003187048389205804e+00, 1.735221710256664718e+00, 2.459492428740221559e+00
6.682159082212965728e+00, 6.726153607700730775e-15, 1.174248737206498712e-07, 8.911553729649441035e-08, 1.939172784956190725e-07, 1.003346667168526052e+00, 1.783703733556299520e+00, 2.572691812989015059e+00
7.000357133746916816e+00, 7.171865775031586280e-15, 1.196394435194512622e-07, 8.980122986754106556e-08, 1.981611450685628106e-07, 1.003506311345058855e+00, 1.833540342595227468e+00, 2.691101256209557313e+00
7.318555185280867015e+00, 7.621449892407451274e-15, 1.241852541651821101e-07, 8.828168812648773687e-08, 2.010796326308240682e-07, 1.003665980922845202e+00, 1.884769384443357065e+00, 2.814960554003823390e+00
7.636753236814818102e+00, 8.096710753521931478e-15, 1.275191835124310249e-07, 9.055737692635351529e-08, 2.031120783105663946e-07, 1.003825675905926751e+00, 1.937429763616174805e+00, 2.944520538687774192e+00
7.954951288348769189e+00, 8.578311500217268939e-15, 1.335459375495611502e-07, 8.880840794821848826e-08, 2.048908236788452362e-07, 1.003985396298345822e+00, 1.991561471619730739e+00, 3.080043587261707128e+00
8.273149339882719389e+00, 9.053688212009132610e-15, 1.365892061921598127e-07, 9.107371890306474074e-08, 2.077626097459964387e-07, 1.004145142104145183e+00, 2.047205617321111948e+00, 3.221804152760198381e+00
8.591347391416670476e+00, 9.502423917152924849e-15, 1.405229051996706199e-07, 9.007158952812075996e-08, 2.118566476731585294e-07, 1.004304913327368487e+00, 2.104404458167463687e+00, 3.370089320057691129e+00
8.909545442950621563e+00, 9.961959788991862489e-15, 1.408807923965015647e-07, 9.116946305822051780e-08, 2.170321372548941852e-07, 1.004464709972060055e+00, 2.163201432277267244e+00, 3.525199387255324002e+00
9.227743494484572651e+00, 1.045237133047305902e-14, 1.427621498436941313e-07, 9.120580603516763067e-08, 2.211749942284356786e-07, 1.004624532042264651e+00, 2.223641191428249897e+00, 3.687448473826380191e+00
9.545941546018521962e+00, 1.096011715029573845e-14, 1.455648863569344200e-07, 9.040534929300251695e-08, 2.242642956355620270e-07, 1.004784379542027706e+00, 2.285769634966975161e+00, 3.857165156751931612e+00
9.864139597552473049e+00, 1.145217364906149475e-14, 1.503632991980811500e-07, 9.059487480656588646e-08, 2.266195626033927341e-07, 1.004944252475395539e+00, 2.349633944665863616e+00, 4.034693135934965369e+00
1.018233764908642414e+01, 1.189208606899071583e-14, 1.561495482702075139e-07, 8.808464871024994219e-08, 2.301396182959805612e-07, 1.005104150846414690e+00, 2.415282620554118242e+00, 4.220391930240507961e+00
1.050053570062037522e+01, 1.230776257034890112e-14, 1.585954647528184129e-07, 8.847404900923035070e-08, 2.349210727350093322e-07, 1.005264074659132811e+00, 2.482765517749766282e+00, 4.414637605571376966e+00
1.081873375215432631e+01, 1.271299010034154828e-14, 1.618716919160994572e-07, 8.595776976885462888e-08, 2.398414769800966514e-07, 1.005424023917597776e+00, 2.552133884320784585e+00, 4.617823536453960820e+00
1.113693180368827562e+01, 1.317340198723817774e-14, 1.625829282189655849e-07, 8.734054799214841740e-08, 2.436400459342636106e-07, 1.005583998625858344e+00, 2.623440400204063216e+00, 4.830361202676387578e+00
1.145512985522222671e+01, 1.368821211756098056e-14, 1.669166349774728257e-07, 8.563740142098171421e-08, 2.458992069136712295e-07, 1.005743998787964166e+00, 2.696739217211765904e+00, 5.052681022592363291e+00
1.177332790675617780e+01, 1.428245349053612106e-14, 1.689905423458256461e-07, 8.733858573348810340e-08, 2.483536345049428335e-07, 1.005904024407964892e+00, 2.772086000155462582e+00, 5.285233224778235872e+00
1.209152595829012888e+01, 1.489404487009802311e-14, 1.723483631120227765e-07, 8.717565457403081518e-08, 2.513917553894491692e-07, 1.006064075489911280e+00, 2.849537969119272152e+00, 5.528488759808530162e+00
1.240972400982407997e+01, 1.550090048615815017e-14, 1.728541165280069786e-07, 8.855057034290974642e-08, 2.552983398070432245e-07, 1.006224152037854536e+00, 2.929153942914113351e+00, 5.782940253996401658e+00
1.272792206135802928e+01, 1.610873001761242269e-14, 1.745508512342533950e-07, 8.941215630511952211e-08, 2.580828246121818054e-07, 1.006384254055846750e+00, 3.010994383746064873e+00, 6.049103007030473655e+00
1.304612011289198037e+01, 1.676217579657231626e-14, 1.780197320163468186e-07, 8.922246842244961588e-08, 2.596759200970017661e-07, 1.006544381547940459e+00, 3.095121443132760053e+00, 6.327516035528436333e+00
1.336431816442593146e+01, 1.752291908009520499e-14, 1.824068349842911756e-07, 9.158669850437508696e-08, 2.605304185327306769e-07, 1.006704534518189087e+00, 3.181599009102682007e+00, 6.618743164620705777e+00
1.368251621595988254e+01, 1.838189521928199699e-14, 1.887620425828146777e-07, 8.972302105258154108e-08, 2.626234585720260214e-07, 1.006864712970646059e+00, 3.270492754713203887e+00, 6.923374169774782594e+00
1.400071426749383363e+01, 1.936112481444013206e-14, 1.908669317685203506e-07, 9.288976510520695922e-08, 2.668570059412078539e-07, 1.007024916909366130e+00, 3.361870187924224318e+00, 7.242025971172657783e+00
1.431891231902778472e+01, 2.038079364301481470e-14, 1.936405454532746706e-07, 9.120081501843573938e-08, 2.724763860824637212e-07, 1.007185146338404502e+00, 3.455800702865269081e+00, 7.575343883060041250e+00
1.463711037056173403e+01, 2.143037674796596313e-14, 1.930114563696865968e-07, 9.343155902796724204e-08, 2.780951186646426738e-07, 1.007345401261817042e+00, 3.552355632534991425e+00, 7.924002920597512656e+00
1.495530842209568512e+01, 2.242853736668224852e-14, 1.962162773557146498e-07, 9.233133909799236180e-08, 2.819791816523184243e-07, 1.007505681683660059e+00, 3.651608302973096354e+00, 8.288709166860170896e+00
1.527350647362963620e+01, 2.345408013809018773e-14, 1.989008271011980403e-07, 9.327205807421391827e-08, 2.847327462479869389e-07, 1.007665987607990532e+00, 3.753634088945826619e+00, 8.670201202754139302e+00
1.559170452516358729e+01, 2.451889089684165353e-14, 2.040254146504206870e-07, 9.401057346135581113e-08, 2.865594872349737009e-07, 1.007826319038866547e+00, 3.858510471187295732e+00, 9.069251602745667995e+00
1.590990257669753838e+01, 2.559556955827581392e-14, 2.074030869791231978e-07, 9.433611159892506985e-08, 2.892982320573100593e-07, 1.007986675980346414e+00, 3.966317095240147417e+00, 9.486668499431964108e+00
1.622810062823148769e+01, 2.657240360040314912e-14, 2.095019438256733941e-07, 9.638033402961760620e-08, 2.929994754843894406e-07, 1.008147058436488885e+00, 4.077135831940213784e+00, 9.923297220122186957e+00
1.654629867976543878e+01, 2.736085846451488419e-14, 2.112149540041401061e-07, 9.594539165840874733e-08, 2.981689216822775540e-07, 1.008307466411353825e+00, 4.191050839591115462e+00, 1.038002199874286013e+01
1.686449673129938986e+01, 2.801594867087020730e-14, 2.105162748829884290e-07, 9.746568975254876871e-08, 3.037966764650998818e-07, 1.008467899909001542e+00, 4.308148627876023262e+00, 1.085776776653466058e+01
1.718269478283334095e+01, 2.853476521991293154e-14, 2.129412546903562528e-07, 9.644548341859961229e-08, 3.088386646588325784e-07, 1.008628358933493230e+00, 4.428518123555096331e+00, 1.135750202516691054e+01
1.750089283436729204e+01, 2.898919911743733521e-14, 2.147638895125792858e-07, 9.805736001946435205e-08, 3.127372579657397269e-07, 1.008788843488890086e+00, 4.552250737998524421e+00, 1.188023680606308652e+01
1.781909088590124313e+01, 2.930300398436263189e-14, 2.214762172131373227e-07, 9.638211835036603362e-08, 3.155453044893207181e-07, 1.008949353579254637e+00, 4.679440436606419951e+00, 1.242703071990531249e+01
1.813728893743519421e+01, 2.963054965703484965e-14, 2.265909354257491165e-07, 9.802643286458325734e-08, 3.188814464621689809e-07, 1.009109889208649857e+00, 4.810183810168319418e+00, 1.299899110046833428e+01
1.845548698896914530e+01, 3.004168742944592750e-14, 2.339397532358330503e-07, 9.651090710065774583e-08, 3.229741995878660891e-07, 1.009270450381139161e+00, 4.944580148216446425e+00, 1.359727624712449945e+01
1.877368504050309284e+01, 3.070219909003571132e-14, 2.385818060089585873e-07, 9.687101606300159542e-08, 3.285484602348211301e-07, 1.009431037100786854e+00, 5.082731514428480146e+00, 1.422309777056120339e+01
1.909188309203704392e+01, 3.161363856829904249e-14, 2.434650927058821919e-07, 9.745861183224363731e-08, 3.346512112371336973e-07, 1.009591649371657684e+00, 5.224742824137059038e+00, 1.487772304646115451e+01
1.941008114357099501e+01, 3.274480554915376258e-14, 2.473007833393153427e-07, 9.612730722815592087e-08, 3.417215644690436220e-07, 1.009752287197817067e+00, 5.370721924004905112e+00, 1.556247778211453259e+01
1.972827919510494610e+01, 3.403801337669103188e-14, 2.492749711715731288e-07, 9.815025279467119986e-08, 3.488799635202093702e-07, 1.009912950583331304e+00, 5.520779673926066167e+00, 1.627874870116072259e+01
2.004647724663889718e+01, 3.531529657850087319e-14, 2.525320059795281364e-07, 9.694443718910895440e-08, 3.556165641007865253e-07, 1.010073639532267364e+00, 5.675030031215476889e+00, 1.702798635189669341e+01
2.036467529817284827e+01, 3.656245068458025718e-14, 2.541168790353211245e-07, 9.900553897388061599e-08, 3.608783673928533963e-07, 1.010234354048692218e+00, 5.833590137150768129e+00, 1.781170804483920378e+01
2.068287334970679936e+01, 3.766743985951699210e-14, 2.601439722550241050e-07, 9.834360749307434362e-08, 3.641665100496098764e-07, 1.010395094136674388e+00, 5.996580405932056657e+00, 1.863150092548972125e+01
2.100107140124075045e+01, 3.879755016476656450e-14, 2.650379399118848977e-07, 9.967929958977788558e-08, 3.665446958046099734e-07, 1.010555859800282397e+00, 6.164124616127264034e+00, 1.948902518852498034e+01
2.131926945277470153e+01, 3.991914673640942152e-14, 2.733284345966832112e-07, 9.924971687324546125e-08, 3.695207889427166370e-07, 1.010716651043585657e+00, 6.336350004672413050e+00, 2.038601743992226289e+01
2.163746750430865262e+01, 4.123850025548797261e-14, 2.774017263212200896e-07, 1.002300023724646850e-07, 3.757546457223348492e-07, 1.010877467870654245e+00, 6.513387363498295279e+00, 2.132429421382816770e+01
2.195566555584260371e+01, 4.272881078225888197e-14, 2.797619702414717930e-07, 1.009645891203506589e-07, 3.846544241850045430e-07, 1.011038310285558683e+00, 6.695371138856868853e+00, 2.230575565129307947e+01
2.227386360737655124e+01, 4.435840358782574638e-14, 2.792656891042435152e-07, 1.025462308630842326e-07, 3.940773387239301790e-07, 1.011199178292370382e+00, 6.882439533422854971e+00, 2.333238934832127853e+01
2.259206165891050233e+01, 4.587986486687865087e-14, 2.807789964220929962e-07, 1.040209890913375499e-07, 4.006833328124499968e-07, 1.011360071895161417e+00, 7.074734611248026717e+00, 2.440627438102940872e+01
2.291025971044445342e+01, 4.711537442357596509e-14, 2.866697317722824905e-07, 1.037868156860049220e-07, 4.055881745324891825e-07, 1.011520991098004307e+00, 7.272402405647927282e+00, 2.552958551606500848e+01
2.322845776197840451e+01, 4.825874208097938042e-14, 2.919164816927654068e-07, 1.059197820226856482e-07, 4.110883372462559430e-07, 1.011681935904972462e+00, 7.475593030102936076e+00, 2.670459761481162531e+01
2.354665581351235559e+01, 4.941190533052992869e-14, 2.983667896610997290e-07, 1.057549770914652570e-07, 4.172291195799367426e-07, 1.011842906320139512e+00, 7.684460792257911343e+00, 2.793369024029975023e+01
2.386485386504630668e+01, 5.077742608394187676e-14, 3.032792713554538318e-07, 1.093083562069204705e-07, 4.213777628917967988e-07, 1.012003902347580198e+00, 7.899164311106961378e+00, 2.921935247615307674e+01
2.418305191658025777e+01, 5.212276837315388623e-14, 3.149624922950899697e-07, 1.086307636584610353e-07, 4.233676096056634121e-07, 1.012164923991369703e+00, 8.119866637452386016e+00, 3.056418796732926424e+01
2.450124996811420885e+01, 5.360523944981338255e-14, 3.249112026961834022e-07, 1.103289178951140560e-07, 4.289779472964895742e-07, 1.012325971255583879e+00, 8.346735377729192606e+00, 3.197092019286339237e+01
2.481944801964815994e+01, 5.510542382077286131e-14, 3.316416946448412869e-07, 1.109614953460909182e-07, 4.416404890581015928e-07, 1.012487044144299464e+00, 8.579942821289295196e+00, 3.344239798129196117e+01
2.513764607118211103e+01, 5.683850570933323572e-14, 3.300728145612285533e-07, 1.123605487165393534e-07, 4.578353918715790476e-07, 1.012648142661593198e+00, 8.819666071242037830e+00, 3.498160127992719026e+01
2.545584412271605856e+01, 5.880966155501391483e-14, 3.309713072046027487e-07, 1.154988405491644239e-07, 4.686841655453319937e-07, 1.012809266811543152e+00, 9.066087178950343883e+00, 3.659164718966511742e+01
2.577404217425000965e+01, 6.096108558182287132e-14, 3.405614203878247183e-07, 1.149219911228762329e-07, 4.723093564827799463e-07, 1.012970416598227841e+00, 9.319393282284757163e+00, 3.827579627754860780e+01
2.609224022578396074e+01, 6.313409667870610948e-14, 3.557999199332882383e-07, 1.175466659449046292e-07, 4.739499618953721610e-07, 1.013131592025726002e+00, 9.579776747740218923e+00, 4.003745917986949365e+01
2.641043827731791183e+01, 6.512851618734772321e-14, 3.712832710911899066e-07, 1.168200623391282981e-07, 4.805478129137091598e-07, 1.013292793098117928e+00, 9.847435316523652560e+00, 4.188020350918174728e+01
2.672863632885186291e+01, 6.743093564611070425e-14, 3.781228476241540725e-07, 1.191784280975939460e-07, 4.930891647244585597e-07, 1.013454019819483465e+00, 1.012257225472316868e+01, 4.380776107921332141e+01
2.704683438038581400e+01, 7.021760609108774120e-14, 3.828546405336081124e-07, 1.203725044716298932e-07, 5.080759995326364717e-07, 1.013615272193904238e+00, 1.040539650767302859e+01, 4.582403546230838742e+01
2.736503243191976509e+01, 7.372781044103766286e-14, 3.847227046577214888e-07, 1.226995480001581653e-07, 5.219757120453627725e-07, 1.013776550225461426e+00, 1.069612285863156131e+01, 4.793310989470465699e+01
2.768323048345371618e+01, 7.726552141888829642e-14, 3.925955389740235367e-07, 1.241437151825491278e-07, 5.321454633423888394e-07, 1.013937853918237542e+00, 1.099497209189249070e+01, 5.013925554565492604e+01
2.800142853498766726e+01, 8.069094195564621561e-14, 4.034999606709208683e-07, 1.252596685318103619e-07, 5.390551224475363140e-07, 1.014099183276315763e+00, 1.130217116045366055e+01, 5.244694016713927454e+01
2.831962658652161835e+01, 8.356615878924190751e-14, 4.201331548293561077e-07, 1.261581809186147503e-07, 5.447396501091128722e-07, 1.014260538303779713e+00, 1.161795335837032717e+01, 5.486083714168476888e+01
2.863782463805556944e+01, 8.596957926580032572e-14, 4.358064694280489326e-07, 1.270063476352760412e-07, 5.538795026443725596e-07, 1.014421919004713457e+00, 1.194255849792408952e+01, 5.738583494661517648e+01
2.895602268958951697e+01, 8.817453069973980183e-14, 4.474303760080409014e-07, 1.292820186476283600e-07, 5.675319405910340705e-07, 1.014583325383201950e+00, 1.227623309174182431e+01, 6.002704705389824369e+01
2.927422074112346806e+01, 9.062540069112545290e-14, 4.564607874634031444e-07, 1.311713905875397872e-07, 5.836363144190307195e-07, 1.014744757443331036e+00, 1.261923054000307864e+01, 6.278982228563791068e+01
2.959241879265741915e+01, 9.377158399646647705e-14, 4.647040016593237562e-07, 1.349977749137151690e-07, 5.983924476364956912e-07, 1.014906215189187000e+00, 1.297181132287802185e+01, 6.567975564618338069e+01
2.991061684419137023e+01, 9.707425418913480502e-14, 4.789458323195539844e-07, 1.362707719423006813e-07, 6.113086923078016675e-07, 1.015067698624856352e+00, 1.333424319834205640e+01, 6.870269965279183566e+01
3.022881489572532132e+01, 1.004624596285241824e-13, 4.932770755332616204e-07, 1.408535617081572576e-07, 6.243446922145632040e-07, 1.015229207754427154e+00, 1.370680140551743520e+01, 7.186477618779034060e+01
3.054701294725927241e+01, 1.033490835868045884e-13, 5.109904828904123101e-07, 1.430680395588837241e-07, 6.376124816147515290e-07, 1.015390742581987027e+00, 1.408976887369616726e+01, 7.517238889623931186e+01
3.086521099879322350e+01, 1.064713686905226087e-13, 5.284436977857224821e-07, 1.478153250223926045e-07, 6.497198366282720355e-07, 1.015552303111625365e+00, 1.448343643720305529e+01, 7.863223615420534429e+01
3.118340905032717458e+01, 1.097692732788815471e-13, 5.522782413470089022e-07, 1.503089258507320911e-07, 6.596232516371339086e-07, 1.015713889347431342e+00, 1.488810305626200936e+01, 8.225132463390485782e+01
3.150160710186112567e+01, 1.136680392766652478e-13, 5.774501043781015640e-07, 1.528931027189660034e-07, 6.712485898475851025e-07, 1.015875501293495242e+00, 1.530407604403328392e+01, 8.603698349319017780e+01
3.181980515339507676e+01, 1.177088312909844336e-13, 6.016241428073510420e-07, 1.565917468784525313e-07, 6.877092764838642651e-07, 1.016037138953907570e+00, 1.573167129999423963e+01, 8.999687921811472791e+01
3.213800320492902785e+01, 1.220160057628600499e-13, 6.213441097680348496e-07, 1.591963386875451667e-07, 7.093687931527092616e-07, 1.016198802332760387e+00, 1.617121354984062620e+01, 9.413903114863397548e+01
3.245620125646297538e+01, 1.272034890767434180e-13, 6.381932674873973874e-07, 1.636300189167772192e-07, 7.324675215664698015e-07, 1.016360491434145308e+00, 1.662303659209081630e+01, 9.847182771888471109e+01
3.277439930799693002e+01, 1.332091630124173273e-13, 6.588634759960667177e-07, 1.667778796059788558e-07, 7.548309915002756961e-07, 1.016522206262155059e+00, 1.708748355158005694e+01, 1.030040434449321225e+02
3.309259735953087755e+01, 1.400336415733478466e-13, 6.809781015943094383e-07, 1.718950115996114522e-07, 7.758672030167226442e-07, 1.016683946820883477e+00, 1.756490714003739839e+01, 1.077448566943857173e+02
3.341079541106483219e+01, 1.463800239141809445e-13, 7.096408231621331321e-07, 1.758492588274822999e-07, 7.949785584543626069e-07, 1.016845713114424177e+00, 1.805566992394312464e+01, 1.127038682738709099e+02
3.372899346259877973e+01, 1.527185669665195984e-13, 7.408596122206893523e-07, 1.825438922060066733e-07, 8.125651261856658941e-07, 1.017007505146872104e+00, 1.856014459987006049e+01, 1.178911208719990640e+02
3.404719151413272726e+01, 1.581749869041753251e-13, 7.789004855768920437e-07, 1.872115385319433223e-07, 8.300348527663257422e-07, 1.017169322922322650e+00, 1.907871427751799231e+01, 1.233171193972094528e+02
3.436538956566668190e+01, 1.632706762552817498e-13, 8.166634047949993642e-07, 1.941607426525712336e-07, 8.505290028228408520e-07, 1.017331166444871426e+00, 1.961177277065594993e+01, 1.289928522516704561e+02
3.468358761720062944e+01, 1.675138453485934621e-13, 8.562006805241446054e-07, 1.999076045435356807e-07, 8.745216593036387142e-07, 1.017493035718615824e+00, 2.015972489619352714e+01, 1.349298135843239095e+02
3.500178566873458408e+01, 1.719955477362252273e-13, 8.951929726679093467e-07, 2.055318454566521219e-07, 9.029235885597551391e-07, 1.017654930747652342e+00, 2.072298678160810681e+01, 1.411400265681360509e+02
3.531998372026853161e+01, 1.774000250356939195e-13, 9.343502514179175423e-07, 2.122823065413222589e-07, 9.353005342229251972e-07, 1.017816851536079703e+00, 2.130198618096170549e+01, 1.476360677486957513e+02
3.563818177180248625e+01, 1.838036818657945050e-13, 9.749929032832124206e-07, 2.163593433235896796e-07, 9.704908143642252178e-07, 1.017978798087995962e+00, 2.189716279974728153e+01, 1.544310925134703609e+02
3.595637982333643379e+01, 1.916998438698466181e-13, 1.017609910223069683e-06, 2.236950913432346692e-07, 1.004580419509374166e-06, 1.018140770407500728e+00, 2.250896862881116789e+01, 1.615388617332958461e+02
3.627457787487038843e+01, 2.007215499012670911e-13, 1.069847630136596868e-06, 2.277662024612078460e-07, 1.035707217931966546e-06, 1.018302768498693611e+00, 2.313786828760540715e+01, 1.689737696300549885e+02
3.659277592640433596e+01, 2.120651739458143910e-13, 1.126692800042979595e-06, 2.353800237502369451e-07, 1.066799405053232801e-06, 1.018464792365675553e+00, 2.378433937703041323e+01, 1.767508729269809180e+02
3.691097397793829060e+01, 2.237298521434806703e-13, 1.188288375399225888e-06, 2.419858761806722143e-07, 1.101630720445753011e-06, 1.018626842012547495e+00, 2.444887284213617917e+01, 1.848859213406161075e+02
3.722917202947223814e+01, 2.359182211550818542e-13, 1.247007587654795619e-06, 2.511094244157447395e-07, 1.140591420547520761e-06, 1.018788917443411490e+00, 2.513197334495718493e+01, 1.933953894761811796e+02
3.754737008100618567e+01, 2.469496771580126251e-13, 1.310592147700844793e-06, 2.602356677535710785e-07, 1.179649242464476242e-06, 1.018951018662370034e+00, 2.583415964776443374e+01, 2.022965101909430814e+02
3.786556813254014031e+01, 2.581259233724742851e-13, 1.379717074447949559e-06, 2.696544472800507122e-07, 1.218662025118328460e-06, 1.019113145673526288e+00, 2.655596500702549534e+01, 2.116073094931486764e+02
3.818376618407408785e+01, 2.689587678122430940e-13, 1.455525530891407887e-06, 2.794078332568533835e-07, 1.260208305041673993e-06, 1.019275298480984082e+00, 2.729793757837168755e+01, 2.213466430472013826e+02
3.850196423560804249e+01, 2.797751909357130455e-13, 1.534085186906461098e-06, 2.898972831205361362e-07, 1.306489197461580434e-06, 1.019437477088847910e+00, 2.806064083288020683e+01, 2.315342343590051541e+02
3.882016228714199002e+01, 2.916611807455277845e-13, 1.615700336349256456e-06, 3.021225839157761901e-07, 1.354683176483694443e-06, 1.019599681501222932e+00, 2.884465398498695166e+01, 2.421907147188084366e+02
3.913836033867594466e+01, 3.047747823042577520e-13, 1.706543952905184799e-06, 3.130108743980522965e-07, 1.403804236564597352e-06, 1.019761911722214975e+00, 2.965057243235536788e+01, 2.533376649824394065e+02
3.945655839020989220e+01, 3.211030999281872905e-13, 1.801783027900385435e-06, 3.270683646086996583e-07, 1.457656301858330057e-06, 1.019924167755930311e+00, 3.047900820803520006e+01, 2.649976592755418778e+02
3.977475644174384684e+01, 3.390653608404508085e-13, 1.901223356606199800e-06, 3.396277231878907839e-07, 1.519534798240547447e-06, 1.020086449606476320e+00, 3.133059044525440484e+01, 2.771943107093207459e+02
4.009295449327779437e+01, 3.609622394006198081e-13, 2.000101912399032004e-06, 3.571239313556571471e-07, 1.585882541226817652e-06, 1.020248757277960605e+00, 3.220596585519753319e+01, 2.899523192003800318e+02
4.041115254481174901e+01, 3.841454033446317562e-13, 2.111624140977914931e-06, 3.719945735798652591e-07, 1.648033543040639961e-06, 1.020411090774491658e+00, 3.310579921813300786e+01, 3.032975214914906132e+02
4.072935059634569654e+01, 4.101773426400011222e-13, 2.239556439724904955e-06, 3.891271047510845699e-07, 1.704138274104611796e-06, 1.020573450100178636e+00, 3.403077388826271488e+01, 3.172569434745896046e+02
4.104754864787964408e+01, 4.371899549479679892e-13, 2.385246848182763189e-06, 4.062528162860121882e-07, 1.760794504016255104e-06, 1.020735835259130919e+00, 3.498159231267680269e+01, 3.318588549219741708e+02
4.136574669941359872e+01, 4.660091604645460762e-13, 2.536242915097894448e-06, 4.251147026866272836e-07, 1.827763963121097050e-06, 1.020898246255459219e+00, 3.595897656480826754e+01, 3.471328267365244074e+02
4.168394475094754625e+01, 4.956422364758679821e-13, 2.687215809795997030e-06, 4.482920893411038805e-07, 1.905575510533239334e-06, 1.021060683093274246e+00, 3.696366889279222079e+01, 3.631097908368956269e+02
4.200214280248150089e+01, 5.252063170923280694e-13, 2.844239567974689575e-06, 4.709773902396805269e-07, 1.987953543343655664e-06, 1.021223145776688046e+00, 3.799643228314609189e+01, 3.798221027989611116e+02
4.232034085401544843e+01, 5.559955649581749111e-13, 3.013988571720880104e-06, 4.968385510416227014e-07, 2.069548605436485258e-06, 1.021385634309812662e+00, 3.905805104019933793e+01, 3.973036073803546628e+02
